"This email template no longer exists.","Esta plantilla de correo electrónico ya no existe.",module,Magento_Email
"You saved the email template.","Ha guardado la plantilla de email.",module,Magento_Email
"Area is already set","La área ya esta establecida",module,Magento_Email
"Design config must have area and store.","La configuración de diseño debe tener un área y una tienda.",module,Magento_Email
"Base Unsecure URL","Dirección URL básica insegura",module,Magento_Email
"Base Secure URL","Dirección URL básica segura",module,Magento_Email
"General Contact Name","Contacto general - nombre",module,Magento_Email
"General Contact Email","Contacto general - correo electrónico",module,Magento_Email
"Sales Representative Contact Name","Nombre de contacto del agente de ventas",module,Magento_Email
"Sales Representative Contact Email","Correo electrónico de contacto del agente de ventas",module,Magento_Email
"Custom1 Contact Name","Nombre de contacto del cliente1",module,Magento_Email
"Custom1 Contact Email","Correo electrónico de contacto del cliente1",module,Magento_Email
"Custom2 Contact Name","Nombre de contacto del cliente2",module,Magento_Email
"Custom2 Contact Email","Correo electrónico de contacto del cliente2",module,Magento_Email
"Store Name","Nombre de la tienda",module,Magento_Email
"Store Phone Number","Número de teléfono de la tienda",module,Magento_Email
"Store Hours","Horario",module,Magento_Email
"Country","País",module,Magento_Email
"Region/State","Región/Provincia",module,Magento_Email
"Zip/Postal Code","Código Postal",module,Magento_Email
"City","Ciudad",module,Magento_Email
"Street Address 1","Domicilio 1",module,Magento_Email
"Street Address 2","Dirección postal 2",module,Magento_Email
"VAT Number","Número de IVA",module,Magento_Email
"Store Contact Information","Tienda Información de contacto",module,Magento_Email
"%1","%1",module,Magento_Email
"Template Variables","Plantillas Variables",module,Magento_Email
"Please enter a template name.","Por favor, ingrese un nombre de plantilla.",module,Magento_Email
"Duplicate Of Template Name","Duplicado del nombre de plantilla",module,Magento_Email
"Invalid transactional email code: %1","Código de email transaccional invalido: %1",module,Magento_Email
"Requested invalid store ""%1""","Tienda solicitada ""%1"" inválida",module,Magento_Email
"""file"" parameter must be specified","se debe especificar el parámetro ""file""",module,Magento_Email
"Contents of %s could not be loaded or is empty","Contenido de %s no se pudo cargar o está vacío",module,Magento_Email
"""file"" parameter must be specified and must not be empty","Parámetro ""archivo"" debe ser especificado y no debe estar vacío",module,Magento_Email
"Design params must be set before calling this method","Parámetros de diseño se deben establecer antes de llamar a este método",module,Magento_Email
"<pre> %1 </pre>","<pre>%1</pre>",module,Magento_Email
"CSS inlining error:","Error de inclusión de CSS:",module,Magento_Email
"Error filtering template: %s","Error de filtrado plantilla: %s",module,Magento_Email
"We're sorry, an error has occurred while generating this content.","Lo sentimos, que ha ocurrido un error al generar este contenido.",module,Magento_Email
"Invalid sender data","Datos de remitente inválidos",module,Magento_Email
"Title","Título",module,Magento_Email
"Load default template","Subir plantilla por defecto",module,Magento_Email
"Template","Plantilla",module,Magento_Email
"Are you sure you want to strip tags?","¿Seguro que deseas retirar las etiquetas?",module,Magento_Email
"Are you sure you want to delete this template?","¿Realmente quiere borrar esta plantilla?",module,Magento_Email
"The template did not load. Please review the log for details.","La plantilla no se cargó. Por favor, revise el registro para más detalles.",module,Magento_Email
"Footer","Pie de página",module,Magento_Email
"Thank you, %store_name","Gracias, %store_name",module,Magento_Email
"Header","Encabezado",module,Magento_Email
"Communications","Comunicaciones",module,Magento_Email
"No Templates Found","No se encontraron plantillas",module,Magento_Email
"ID","Número de Identificación (ID)",module,Magento_Email
"Added","Añadido",module,Magento_Email
"Updated","Actualizado",module,Magento_Email
"Subject","Asunto",module,Magento_Email
"Template Type","Tipo de plantilla",module,Magento_Email
"Action","Acción",module,Magento_Email
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.","Permite tipos de archivo: jpg, jpeg, gif, png. Para optimizar la insignia para pantallas de alta resolución, subir una imagen que es tamaño normal x 3 y especificar dimensiones de x 1 en los campos anchura y altura más abajo.",module,Magento_Email
"Logo Image","Logo imagen",module,Magento_Email
"Logo Image Alt","Texto alternativo al logotipo",module,Magento_Email
"Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".","Necesario únicamente si una imagen se ha sobre escrito. Introduzca el número de píxeles, sin añadir ""px"".",module,Magento_Email
"Logo Width","Ancho del logo",module,Magento_Email
"Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".","Necesario únicamente si una imagen se ha sobre escrito. Introduzca la altura de la imagen en píxeles sin añadir ""px"".",module,Magento_Email
"Logo Height","Altura del logotipo",module,Magento_Email
"Email template chosen based on theme fallback, when the ""Default"" option is selected.","Plantilla de correo electrónico elegida basada en la suplencia de tema cuando está seleccionada la opción ""Predeterminado"".",module,Magento_Email
"Header Template","Plantilla de cabecera",module,Magento_Email
"Footer Template","Plantilla de pie de página",module,Magento_Email
"We're sorry, an error has occurred while generating this email.","Lo sentimos, se ha producido un error al generar este correo electrónico.",module,Magento_Email
"Emails","Correos electrónicos",module,Magento_Email
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in width/height fields below.","Permite tipos de archivo: jpg, jpeg, gif, png. Para optimizar la insignia para pantallas de alta resolución, subir una imagen que es tamaño normal x 3 y especificar dimensiones de x 1 en los campos anchura y altura más abajo.",module,Magento_Email
"Only necessary if image has been uploaded above. Enter number of pixels, without appending ""px"".","Sólo es necesario si la imagen se ha subido encima. Introduzca el número de píxeles, sin adición de ""px"".",module,Magento_Email
"Email template chosen based on theme fallback when ""Default"" option is selected.","Plantilla de correo electrónico elegido basado en suplencia de tema cuando está seleccionada la opción ""Predeterminado"".",module,Magento_Email
"<pre>' . . . . '</pre>","<pre>' . . . . '</pre>",module,Magento_Email
"The design config needs an area and a store. Verify that both are set and try again.","La configuración del diseño necesita un área y una tienda. Compruebe que ambos estén configurados y vuelva a intentarlo.",module,Magento_Email
"To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.","Para optimizar el logotipo para pantallas de alta resolución, cargue una imagen que sea 3 veces el tamaño normal y luego especifique 1 veces el tamaño normal en dimensiones de los campos de ancho / alto a continuación.",module,Magento_Email
"Change Encryption Key","Cambiar clave de cifrado",module,Magento_EncryptionKey
"Encryption Key","Clave de cifrado",module,Magento_EncryptionKey
"New Encryption Key","Nueva clave de cifrado",module,Magento_EncryptionKey
"The encryption key is used to protect passwords and other sensitive data.","La clave de cifrado se utiliza para proteger las contraseñas y otros datos sensibles.",module,Magento_EncryptionKey
"Auto-generate a Key","Generar una clave",module,Magento_EncryptionKey
"No","No 	",module,Magento_EncryptionKey
"Yes","Sí",module,Magento_EncryptionKey
"The generated key will be displayed after changing.","Se mostrará la clave generada después de cambiar.",module,Magento_EncryptionKey
"New Key","Nueva clave",module,Magento_EncryptionKey
"Deployment configuration file is not writable.","Archivo de configuración de implementación no es escribible.",module,Magento_EncryptionKey
"Please enter an encryption key.","Por favor, introduzca una clave de cifrado.",module,Magento_EncryptionKey
"The encryption key has been changed.","Se cambió la clave de cifrado.",module,Magento_EncryptionKey
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","Esta es su nueva clave de cifrado: %1. ¡Asegúrese de escribirlo y cuidar de él!",module,Magento_EncryptionKey
"Manage Encryption Key","Administrar Encryption Key",module,Magento_EncryptionKey
"This is your new encryption key: <span style=""font-family:monospace;"">%1</span>. Be sure to write it down and take good care of it!","Esta es su nueva clave de cifrado: <span style=""font-family:monospace;"">%1</span>. ¡Asegúrese de tomar nota y conservarla con cuidado!",module,Magento_EncryptionKey
"Private Sales","Ventas privadas",module,Magento_Enterprise
"Payment Type","Tipo de pago",module,Magento_Eway
"Transaction Type","Tipo de transacción",module,Magento_Eway
"Transaction ID","Id de la transacción",module,Magento_Eway
"BeagleScore","BeagleScore",module,Magento_Eway
"CVV Verification","Verificación CVV",module,Magento_Eway
"Address Verification","Verificación de dirección",module,Magento_Eway
"Email Verification","Verificación de correo electrónico",module,Magento_Eway
"Mobile Verification","Verificación móvil",module,Magento_Eway
"Phone Verification","Verificación del teléfono",module,Magento_Eway
"Card number","Numero de tarjeta",module,Magento_Eway
"Expiration Date","Fecha de vencimiento",module,Magento_Eway
"Response Code","Código de respuesta",module,Magento_Eway
"Fraud Message","Mensaje de fraude",module,Magento_Eway
"Approve Message","Apruebar mensaje",module,Magento_Eway
"Sorry, but something went wrong","Lo sentimos, pero algo salió mal",module,Magento_Eway
"Wrong response type","Tipo de respuesta equivocada",module,Magento_Eway
"Transaction has been declined. Please try again later.","La operación ha sido rechazada. Por favor, inténtalo más tarde.",module,Magento_Eway
"Authorize Only","Sólo Autorizar",module,Magento_Eway
"Authorize and Capture","Autorizar y Capturar",module,Magento_Eway
"Credit Card Type","Tipo de tarjeta de crédito",module,Magento_Eway
"Credit Card Number","Número de tarjeta de crédito",module,Magento_Eway
"Card Verification Number","Número de verificación de tarjeta",module,Magento_Eway
"eWAY","eWAY",module,Magento_Eway
"Enabled","Habilitado",module,Magento_Eway
"Connection Type","Tipo de conexión",module,Magento_Eway
"Title","Título",module,Magento_Eway
"Sandbox Mode","Modo de prueba",module,Magento_Eway
"Live API Key","Live API Key",module,Magento_Eway
"Live API Password","Contraseña Live API",module,Magento_Eway
"Live Client-side Encryption Key","Llave de cifrado en el lado del cliente en vivo",module,Magento_Eway
"Sandbox API Key","Clave de API de Sandbox",module,Magento_Eway
"Sandbox API Password","Contraseña de Sandbox API",module,Magento_Eway
"Sandbox Client-side Encryption Key","Clave de cifrado de lado cliente de Sandbox",module,Magento_Eway
"Payment Action","Acción de pago",module,Magento_Eway
"Debug","Depurar",module,Magento_Eway
"Credit Card Types","Tipos de tarjeta de crédito",module,Magento_Eway
"Payment from Applicable Countries","Pago desde países aceptados",module,Magento_Eway
"Payment from Specific Countries","Pago desde países específicos",module,Magento_Eway
"Sort Order","Orden de aparición",module,Magento_Eway
"Transaction has been declined, please, try again later.","La operación ha sido rechazada. Por favor, inténtalo más tarde.",module,Magento_Eway
"Switch/Solo/Maestro Only","Switch/Solo/Maestro únicamente",module,Magento_Eway
"Issue Number","Número de emisión",module,Magento_Eway
"Start Date","Fecha de inicio",module,Magento_Eway
"The response type is incorrect. Verify the type and try again.","El tipo de respuesta es incorrecto. Verifique el tipo y vuelva a intentarlo.",module,Magento_Eway
"Europe First Priority","Primera prioridad de Europa",module,Magento_Fedex
"1 Day Freight","Un día de flete",module,Magento_Fedex
"2 Day Freight","Dos días de flete",module,Magento_Fedex
"2 Day","Dos días",module,Magento_Fedex
"2 Day AM","Segundo día por la mañana",module,Magento_Fedex
"3 Day Freight","Tres días de flete",module,Magento_Fedex
"Express Saver","Envío urgente garantizada",module,Magento_Fedex
"Ground","Vía terrestre",module,Magento_Fedex
"First Overnight","Primera clase nocturno",module,Magento_Fedex
"Home Delivery","Entrega a domicilio",module,Magento_Fedex
"International Economy","Internacional Económico",module,Magento_Fedex
"Intl Economy Freight","Flete internacional económico",module,Magento_Fedex
"International First","Internacional Primera",module,Magento_Fedex
"International Ground","Internacional Vía terrestre",module,Magento_Fedex
"International Priority","Internacional Prioritario",module,Magento_Fedex
"Intl Priority Freight","Flete de prioridad internacional",module,Magento_Fedex
"Priority Overnight","Prioridad durante la noche",module,Magento_Fedex
"Smart Post","Smart Post",module,Magento_Fedex
"Standard Overnight","Estándar de un día para otro",module,Magento_Fedex
"Freight","Mercancías",module,Magento_Fedex
"National Freight","Mercancía nacional",module,Magento_Fedex
"Regular Pickup","Recogida ordinaria",module,Magento_Fedex
"Request Courier","Solicitar servicio de mensajería",module,Magento_Fedex
"Drop Box","Buzón",module,Magento_Fedex
"Business Service Center","Centro de servicios comerciales",module,Magento_Fedex
"Station","Central",module,Magento_Fedex
"FedEx Envelope","Sobre de FedEx",module,Magento_Fedex
"FedEx Pak","Paquete de FedEx",module,Magento_Fedex
"FedEx Box","Caja de FedEx",module,Magento_Fedex
"FedEx Tube","Tubo de FedEx",module,Magento_Fedex
"FedEx 10kg Box","Caja de 10 Kg. de FedEx",module,Magento_Fedex
"FedEx 25kg Box","Caja de 25 Kg. de FedEx",module,Magento_Fedex
"Your Packaging","Su embalaje",module,Magento_Fedex
"Not Required","No requerido",module,Magento_Fedex
"Adult","Adulto",module,Magento_Fedex
"Direct","Directo",module,Magento_Fedex
"Indirect","Indirecto",module,Magento_Fedex
"Pounds","Libras",module,Magento_Fedex
"Kilograms","Kilogramos",module,Magento_Fedex
"Invalid response from carrier","Respuesta inválida del operador",module,Magento_Fedex
"No available tracking items","No hay artículos de seguimiento disponibles",module,Magento_Fedex
"For some reason we can't retrieve tracking info right now.","Por alguna razón no se puede obtener la información de seguimiento en este momento.",module,Magento_Fedex
"status","estado",module,Magento_Fedex
"Empty response","Respuesta vacía",module,Magento_Fedex
"None","Ninguno",module,Magento_Fedex
"Field ","Campo ",module,Magento_Fedex
" is required."," es requerido.",module,Magento_Fedex
"FedEx","FedEx",module,Magento_Fedex
"Enabled for Checkout","Habilitado para el proceso de pago",module,Magento_Fedex
"Title","Título",module,Magento_Fedex
"Account ID","ID de cuenta",module,Magento_Fedex
"Please make sure to use only digits here. No dashes are allowed.","Por favor, asegúrese de introducir solamente dígitos. No se pueden utilizar guiones.",module,Magento_Fedex
"Meter Number","Número de contador",module,Magento_Fedex
"Key","Clave",module,Magento_Fedex
"Password","Contraseña",module,Magento_Fedex
"Sandbox Mode","Modo de prueba",module,Magento_Fedex
"Web-Services URL (Production)","Web-Services URL (Producción)",module,Magento_Fedex
"Web-Services URL (Sandbox)","URL de Servicios Web (Sandbox)",module,Magento_Fedex
"Packages Request Type","Tipo de solicitud de paquetes",module,Magento_Fedex
"Packaging","Embalaje",module,Magento_Fedex
"Dropoff","De entrega",module,Magento_Fedex
"Weight Unit","Unidad de peso",module,Magento_Fedex
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Peso máximo del paquete (Por favor, consulte a su transportista para la carga máxima soportada)",module,Magento_Fedex
"Calculate Handling Fee","Calcular el gastos de envío",module,Magento_Fedex
"Handling Applied","Gastos de tramitación aplicados",module,Magento_Fedex
"Handling Fee","Gastos de tramitación",module,Magento_Fedex
"Residential Delivery","Entrega residencial",module,Magento_Fedex
"Allowed Methods","Métodos permitidos",module,Magento_Fedex
"Hub ID","ID de hub",module,Magento_Fedex
"The field is applicable if the Smart Post method is selected.","El campo es aplicable si se selecciona el método de publicación inteligente.",module,Magento_Fedex
"Free Method","Método gratuito",module,Magento_Fedex
"Enable Free Shipping Threshold","Habilitar umbral para envío gratuito",module,Magento_Fedex
"Free Shipping Amount Threshold","Umbral de cantidad para Envío Gratis",module,Magento_Fedex
"Displayed Error Message","Mensaje de error mostrado",module,Magento_Fedex
"Ship to Applicable Countries","Envío a países aplicables",module,Magento_Fedex
"Ship to Specific Countries","Envío a países específicos",module,Magento_Fedex
"Debug","Depurar",module,Magento_Fedex
"Show Method if Not Applicable","Mostrar el método de envío, incluso si no se aplica",module,Magento_Fedex
"Sort Order","Orden de aparición",module,Magento_Fedex
"Expected Delivery:","Entrega esperada:",module,Magento_Fedex
"Gift Card Information","Información de la tarjeta regalo",module,Magento_GiftCard
"Virtual","Virtual",module,Magento_GiftCard
"Physical","Físico",module,Magento_GiftCard
"Combined","Combinado",module,Magento_GiftCard
"Add Amount","Agregue una cantidad",module,Magento_GiftCard
"All Websites","Todos sitios web",module,Magento_GiftCard
"Gift Card Type","Tipo de tarjeta de regalo",module,Magento_GiftCard
"Gift Card Sender","Emisor de tarjeta de regalo",module,Magento_GiftCard
"Gift Card Recipient","Destinatario del Tarjeta de Regalo",module,Magento_GiftCard
"Gift Card Message","Mensaje de la tarjeta de regalo",module,Magento_GiftCard
"Gift Card Lifetime","Tiempo de vida de tarjeta de regalo",module,Magento_GiftCard
"Yes","Sí",module,Magento_GiftCard
"No","No 	",module,Magento_GiftCard
"Gift Card Is Redeemable","La Tarjeta regalo es canjeable",module,Magento_GiftCard
"We cannot create this gift card.","No podemos crear esta tarjeta de regalo.",module,Magento_GiftCard
"N/A","N/D",module,Magento_GiftCard
"Gift Card Accounts","Cuentas de la tarjeta de regalo",module,Magento_GiftCard
"Duplicate amount found.","Monto se encontró dos veces.",module,Magento_GiftCard
"Something went wrong while preparing the gift card.","Algo salió mal, mientras se preparaba la tarjeta de regalo.",module,Magento_GiftCard
"Please specify a gift card amount.","Por favor, especifique la cantidad de tarjeta de regalo.",module,Magento_GiftCard
"Please specify all the required information.","Por favor especifique toda la información requerida.",module,Magento_GiftCard
"Gift Card max amount is %1","Cantidad máxima de la tarjeta de regalo es %1",module,Magento_GiftCard
"Gift Card min amount is %1","Cantidad mínima de la tarjeta de regalo es %1",module,Magento_GiftCard
"Please specify a recipient name.","Especifique un nombre de destinatario.",module,Magento_GiftCard
"Please specify a sender name.","Por favor, introduzca un nombre de remitente.",module,Magento_GiftCard
"Please specify a recipient email.","Por favor especifique un email de destinatario.",module,Magento_GiftCard
"Please specify a sender email.","Por favor, introduzca un email de remitente.",module,Magento_GiftCard
"Ordered","Pedidos",module,Magento_GiftCard
"Invoiced","Facturado",module,Magento_GiftCard
"Some gift card accounts were not created properly. You can create gift card accounts manually <a href=""%1"">here</a>.","Algunas cuentas de tarjeta de regalo no se crearon correctamente. Puedes crear regalo tarjeta cuentas manualmente <a href=""%1""> aquí</a>.",module,Magento_GiftCard
"Amount","Importe",module,Magento_GiftCard
"To","Hasta",module,Magento_GiftCard
"Treat Balance as Store Credit","Tratar el saldo como crédito de la tienda",module,Magento_GiftCard
"[GLOBAL]","[GLOBAL]",module,Magento_GiftCard
"Use Config Settings","Usar opciones de configuración",module,Magento_GiftCard
"Lifetime (days)","Duración (días)",module,Magento_GiftCard
"Allow Message","Permitir mensaje",module,Magento_GiftCard
"[STORE VIEW]","[VISTA DE TIENDA]",module,Magento_GiftCard
"Email Template","Plantilla de email",module,Magento_GiftCard
"All Websites [%1]","Todos los sitios web [%1]",module,Magento_GiftCard
"%1 [%2]","%1 [%2]",module,Magento_GiftCard
"Availability:","Disponibilidad:",module,Magento_GiftCard
"Out of stock","No está disponible",module,Magento_GiftCard
"Choose an Amount...","Elegir una cantidad...",module,Magento_GiftCard
"Other Amount...","Otra cantidad...",module,Magento_GiftCard
"Amount in %1","Cantidad en %1",module,Magento_GiftCard
"Minimum","Mínimo",module,Magento_GiftCard
"Maximum","Máximo",module,Magento_GiftCard
"Sender Name","Nombre del remitente",module,Magento_GiftCard
"Sender Email","Correo electrónico del remitente",module,Magento_GiftCard
"Recipient Name","Nombre Destinatario",module,Magento_GiftCard
"Recipient Email","Correo electrónico destinatario",module,Magento_GiftCard
"Message","Mensaje",module,Magento_GiftCard
"Maximum length of the message is %1 characters.","Longitud máxima del mensaje es %1 caracteres.",module,Magento_GiftCard
"Quantity","Cantidad",module,Magento_GiftCard
"Website","Página web",module,Magento_GiftCard
"Action","Acción",module,Magento_GiftCard
"Delete Amount","Eliminar la cantidad",module,Magento_GiftCard
"Delete","Borrar",module,Magento_GiftCard
"From","Desde",module,Magento_GiftCard
"Minimum: %1","Mínimo: %1",module,Magento_GiftCard
"Maximum: %1","Máximo: %1",module,Magento_GiftCard
"Availability","Disponibilidad",module,Magento_GiftCard
"In stock","Disponible",module,Magento_GiftCard
"You've been sent a gift from %store_name","He recibido un regalo de %store_name",module,Magento_GiftCard
"%name,","%name,",module,Magento_GiftCard
"%sender has sent you a gift card for use at <a href=""%store_url"">%store_name</a> and it is now ready to be used for purchases.","%sender ha enviado una tarjeta de regalo para utilizar en <a href=""%store_url""> %store_name</a> y ahora está listo para ser utilizado para las compras.",module,Magento_GiftCard
"Gift Card Codes:","Codigos de tarjeta regalo:",module,Magento_GiftCard
"Gift Card Code:","Código de la tarjeta de regalo:",module,Magento_GiftCard
"Each card has a balance of %balance that can be used at <a href=""%store_url"">%store_name</a>.","Cada tarjeta tiene un saldo de %balance que puede ser utilizado en <a href=""%store_url""> %store_name</a>.",module,Magento_GiftCard
"The card has a balance of %balance that can be used at <a href=""%store_url"">%store_name</a>.","Cada tarjeta tiene un saldo de %balance que puede ser utilizado en <a href=""%store_url""> %store_name</a>.",module,Magento_GiftCard
"Click on the code(s) above to redeem them into Store Credit.","Haga clic en los códigos para canjear por crédito en la tienda.",module,Magento_GiftCard
"Message from %sender_name:","Mensaje de %sender_name:",module,Magento_GiftCard
"Gift Cards","Tarjeta de regalo",module,Magento_GiftCard
"Gift Card Email Settings","Configuración de email de tarjeta de regalo",module,Magento_GiftCard
"Gift Card Notification Email Sender","Remitente de email de notificación de tarjeta de regalo",module,Magento_GiftCard
"Gift Card Notification Email Template","Plantilla de email de notificación de tarjeta de regalo",module,Magento_GiftCard
"Gift Card General Settings","Configuración General de tarjetas de regalo",module,Magento_GiftCard
"Redeemable","Redimibles",module,Magento_GiftCard
"If empty no expiration.","Si está vacío no hay vencimiento.",module,Magento_GiftCard
"Allow Gift Message","Permitir mensajes de regalo",module,Magento_GiftCard
"Gift Message Maximum Length","Longitud máxima del mensaje de regalo",module,Magento_GiftCard
"Generate Gift Card Account when Order Item is","Generar cuenta de tarjeta de regalo cuando se procede al orden",module,Magento_GiftCard
"Messaging and Lifetime","Mensaje y tiempo de vida",module,Magento_GiftCard
"Amount should be specified or Open Amount should be allowed","Se debe especificar la cantidad o se debe permitir la cantidad abierta",module,Magento_GiftCard
"Gift Card Accounts","Cuentas de la tarjeta de regalo",module,Magento_GiftCardAccount
"Add Gift Card Account","Agregar cuenta de tarjeta regalo",module,Magento_GiftCardAccount
"Save","Guardar",module,Magento_GiftCardAccount
"Delete","Borrar",module,Magento_GiftCardAccount
"Save & Send Email","Guardar y enviar correo electrónico",module,Magento_GiftCardAccount
"Edit Gift Card Account: %1","Editar cuenta de tarjeta de regalo: %1",module,Magento_GiftCardAccount
"New Gift Card Account","Nueva cuenta de tarjeta de regalo",module,Magento_GiftCardAccount
"ID","Número de Identificación (ID)",module,Magento_GiftCardAccount
"Date","Fecha",module,Magento_GiftCardAccount
"Action","Acción",module,Magento_GiftCardAccount
"Balance Change","Modificación de saldo.",module,Magento_GiftCardAccount
"Balance","Saldo",module,Magento_GiftCardAccount
"More Information","Más Información",module,Magento_GiftCardAccount
"Information","Información",module,Magento_GiftCardAccount
"Gift Card Code","Código de la tarjeta de regalo",module,Magento_GiftCardAccount
"Status","Estatus",module,Magento_GiftCardAccount
"Active","Activo",module,Magento_GiftCardAccount
"Yes","Sí",module,Magento_GiftCardAccount
"No","No 	",module,Magento_GiftCardAccount
"Redeemable","Redimibles",module,Magento_GiftCardAccount
"Website","Página web",module,Magento_GiftCardAccount
"Expiration Date","Fecha de vencimiento",module,Magento_GiftCardAccount
"Send Gift Card","Enviar tarjeta de regalo",module,Magento_GiftCardAccount
"Recipient Email","Correo electrónico destinatario",module,Magento_GiftCardAccount
"Recipient Name","Nombre Destinatario",module,Magento_GiftCardAccount
"Send Email from the Following Store View","Enviar correo electrónico desde la siguiente tienda vista",module,Magento_GiftCardAccount
"-- First Please Select a Website --","--Por favor seleccione un sitio web--",module,Magento_GiftCardAccount
"Gift Card Account","Cuentas de la tarjeta de regalo",module,Magento_GiftCardAccount
"History","Historia",module,Magento_GiftCardAccount
"This gift card account has been deleted.","Se ha eliminado esta cuenta de tarjeta de regalo.",module,Magento_GiftCardAccount
"We couldn't find a gift card account to delete.","No pudimos encontrar una cuenta de tarjeta de regalo para borrar.",module,Magento_GiftCardAccount
"Edit Gift Card Account","Editar cuenta de tarjeta de regalo",module,Magento_GiftCardAccount
"New Account","Nueva cuenta",module,Magento_GiftCardAccount
"New code pool was generated.","Se generó un nuevo grupo de código.",module,Magento_GiftCardAccount
"We were unable to generate a new code pool.","Fuimos incapaces de generar un nuevo grupo de código.",module,Magento_GiftCardAccount
"Code Pool used: <b>%1%</b> (free <b>%2</b> of <b>%3</b> total). Generate new code pool <a href=""%4"">here</a>.","Código Pool utilizado: <b>%1%</b> (libre <b>%2</b> de <b>%3</b> total). Generar nuevo grupo de código <a href=""%4""> aquí</a>.",module,Magento_GiftCardAccount
"Please select a gift card account(s)","Por favor, seleccione la(s) cuenta(s) de tarjeta de regalo",module,Magento_GiftCardAccount
"You deleted a total of %1 records.","Ha eliminado un total de %1 registro(s).",module,Magento_GiftCardAccount
"You saved the gift card account.","Ha guardado la cuenta de la tarjeta de regalo.",module,Magento_GiftCardAccount
"An email was not sent because the gift card account is not active.","Un correo no fue enviado porque la cuenta de tarjeta de regalo no está activa.",module,Magento_GiftCardAccount
"You saved the gift card account, but an email was not sent.","Ha guardado la cuenta de tarjeta de regalo, pero no se ha enviado un correo electrónico.",module,Magento_GiftCardAccount
"We will refund the gift card amount to your customer’s store credit","Le devolveremos la cantidad de tarjetas de regalo al crédito de su cliente tienda",module,Magento_GiftCardAccount
"Please enable Store Credit to refund the gift card amount to your customer","Por favor habilite el crédito de la tienda a devolver el importe de la tarjeta de regalo a sus clientes",module,Magento_GiftCardAccount
"Please correct the gift card code.","Por favor, corregir el código de la tarjeta de regalo.",module,Magento_GiftCardAccount
"Gift Card ""%1"" was added.","Se agregó la tarjeta de regalo""%1"".",module,Magento_GiftCardAccount
"We cannot apply this gift card.","No podemos aplicar esta tarjeta de regalo.",module,Magento_GiftCardAccount
"Gift Card ""%1"" was removed.","Se eliminó la tarjeta de regalo""%1"".",module,Magento_GiftCardAccount
"You can't remove this gift card.","No se puede remover esta tarjeta de regalo.",module,Magento_GiftCardAccount
"You can't redeem a gift card now.","No puede canjear una tarjeta de regalo en este momento.",module,Magento_GiftCardAccount
"Gift Card ""%1"" was redeemed.","Se canjeó la tarjeta de regalo""%1"".",module,Magento_GiftCardAccount
"We cannot redeem this gift card.","No podemos canjear esta tarjeta de regalo.",module,Magento_GiftCardAccount
"Gift Card","Tarjeta de regalo",module,Magento_GiftCardAccount
"By admin: %1.","Por admin: %1.",module,Magento_GiftCardAccount
"Could not save the gift card account.","No se pudo guardar la cuenta de la tarjeta de regalo.",module,Magento_GiftCardAccount
"Could not delete the gift card account.","No se pudo eliminar la cuenta de la tarjeta de regalo.",module,Magento_GiftCardAccount
"The expiration date must be set in the future.","La fecha de vencimiento se debe establecer en el futuro.",module,Magento_GiftCardAccount
"The balance cannot be less than zero.","El saldo no puede ser menor que cero.",module,Magento_GiftCardAccount
"This gift card account is already in the quote.","Esta cuenta de tarjeta de regalo está ya en la cita.",module,Magento_GiftCardAccount
"Please correct the gift card account code: ""%1"".","Por favor, corregir el código de cuenta de tarjeta de regalo: ""%1"".",module,Magento_GiftCardAccount
"This gift card account wasn't found in the quote.","Esta cuenta de tarjeta de regalo no se encontró en la cotización.",module,Magento_GiftCardAccount
"Please correct the gift card account ID. Requested code: ""%1""","Por favor corregir el identificador de cuenta de tarjeta regalo. Solicitado código: ""%1""",module,Magento_GiftCardAccount
"Please correct the gift card account website: %1.","Por favor corregir la página de cuenta de tarjeta de regalo: %1.",module,Magento_GiftCardAccount
"Gift card account %1 is not enabled.","La cuenta de tarjeta de regalo %1 no está habilitada.",module,Magento_GiftCardAccount
"Gift card account %1 is expired.","La tarjeta de regalo %1 esta vencida.",module,Magento_GiftCardAccount
"Gift card account %1 has a zero balance.","Cuenta de regalos %1 tiene saldo cero.",module,Magento_GiftCardAccount
"Gift card account %1 balance is lower than the charged amount.","Regalo tarjeta %1 saldo es inferior a la cantidad cargada.",module,Magento_GiftCardAccount
"Available","Disponible",module,Magento_GiftCardAccount
"Used","Utilizado",module,Magento_GiftCardAccount
"Redeemed","Redimido",module,Magento_GiftCardAccount
"Expired","Caducado",module,Magento_GiftCardAccount
"Please enter a valid customer ID.","Introduzca un ID de cliente válido.",module,Magento_GiftCardAccount
"Gift Card Redeemed: %1. For customer #%2.","Tarjeta del regalo canjeada: %1. Para cliente #%2.",module,Magento_GiftCardAccount
"Created","Creado",module,Magento_GiftCardAccount
